"population","total","total","canadian-born","canadian-born","immigrant","immigrant"
"population","women","men","women","men","women","men"
"population","percentage","percentage","percentage","percentage","percentage","percentage"
"age 15 and over","","","","","",""
"visible minority","10.6","9.3","11.4","12.3","10.5","8.5"
"not a visible minority","6.7","7.8","6.7","7.9","6.7","6.1"
"age 15 to 24","","","","","",""
"visible minority","19.5","21.5","19.1","22.4","19.8","20.5"
"not a visible minority","14.5","16.9","14.5","16.9","15.3","17.2"
"age 25 to 54","","","","","",""
"visible minority","9.3","7.2","6.7","6.7","9.8","7.3"
"not a visible minority","5.3","6.0","5.2","6.1","6.5","5.4"
"age 55 to 64","","","","","",""
"visible minority","8.2","8.1","4.1","7.5","8.3","8.1"
"not a visible minority","5.3","6.9","5.3","7.0","5.3","6.0"
"age 65 and over","","","","","",""
"visible minority","10.2","7.8","4.3","5.0","10.3","8.0"
"not a visible minority","7.4","6.5","7.7","6.9","6.6","5.1"
