"province","women","women","women","men","men","men"
"province","percent","95% confidence interval","95% confidence interval","percent","95% confidence interval","95% confidence interval"
"province","percent","from","to","percent","from","to"
"physical assault","","","","","",""
"newfoundland and labrador","1.5","0.7","3.2","f","f","f"
"prince edward island","f","f","f","f","f","f"
"nova scotia","2.4","1.4","4.2","2.6","1.6","4.1"
"new brunswick","1.3","0.8","2.1","2.3","1.4","3.8"
"quebec","1.4","0.9","2.1","3.6","2.8","4.6"
"ontario","2.1","1.5","3.1","3.3","2.6","4.3"
"manitoba","2.7","1.8","3.9","5.7","4.3","7.6"
"saskatchewan","2.5","1.8","3.5","4.2","3.1","5.6"
"alberta","3.0","2.2","4.1","4.2","3.1","5.5"
"british columbia","1.7","1.2","2.5","3.9","2.9","5.2"
"provinces","2.0","1.7","2.4","3.6","3.2","4.1"
"sexual assault","","","","","",""
"newfoundland and labrador","1.5","0.7","3.1","f","f","f"
"prince edward island","f","f","f","f","f","f"
"nova scotia","2.8","1.7","4.5","f","f","f"
"new brunswick","3.9","2.5","5.8","f","f","f"
"quebec","2.1","1.4","3.1","0.5","0.3","0.9"
"ontario","3.1","2.3","4.1","1.0","0.6","1.7"
"manitoba","2.2","1.3","3.5","1.3","0.6","2.5"
"saskatchewan","3.3","2.4","4.5","1.1","0.6","2.0"
"alberta","3.6","2.7","4.9","1.3","0.8","2.1"
"british columbia","3.3","2.5","4.5","1.3","0.8","2.2"
"provinces","2.9","2.5","3.4","1.0","0.8","1.3"
"total violent victimization","","","","","",""
"newfoundland and labrador","2.5","1.4","4.2","3.5","1.9","6.3"
"prince edward island","2.8","1.3","5.8","f","f","f"
"nova scotia","4.5","3.1","6.5","3.6","2.3","5.4"
"new brunswick","4.7","3.2","6.7","3.3","2.1","5.3"
"quebec","3.1","2.3","4.1","4.1","3.2","5.1"
"ontario","4.8","3.8","6.1","4.1","3.3","5.2"
"manitoba","4.3","3.1","5.8","6.2","4.8","8.1"
"saskatchewan","4.8","3.8","6.2","5.2","4.0","6.7"
"alberta","5.3","4.1","6.7","4.7","3.6","6.2"
"british columbia","4.4","3.4","5.7","4.7","3.6","6.1"
"provinces","4.3","3.8","4.9","4.3","3.9","4.8"
