"","agricultural region 1 nova scotia","agricultural region 1 nova scotia","agricultural region 5 nova scotia","agricultural region 5 nova scotia","agricultural region 3 prince edward island","agricultural region 3 prince edward island"
"","french-language workers","english-language workers","french-language workers","english-language workers","french-language workers","english-language workers"
"","percent","percent","percent","percent","percent","percent"
"sex","","","","","",""
"female","45.5","59.2","48.4","61.5","59.0","51.4"
"male","54.9","40.8","51.6","38.5","43.6","48.6"
"marital status","","","","","",""
"single","32.1","31.5","29.0","47.2","30.8","37.0"
"married","49.6","47.1","52.7","35.0","41.0","43.4"
"common-law","11.6","12.3","10.8","8.9","0.0","9.4"
"separated, divorced, widowed","7.1","9.1","7.5","8.8","20.5","10.4"
