"year","employees aged 18 to 64","employees aged 18 to 64","employees aged 18 to 64","employees aged 25 to 54","employees aged 25 to 54","employees aged 25 to 54"
"year","number of employees in january","hires","layoffs","number of employees in january","hires","layoffs"
"year","thousands","thousands","thousands","thousands","thousands","thousands"
"2003","12,362","2,583","769","9,368","1,554","505"
"2004","12,585","2,717","755","9,504","1,633","491"
"2005","12,770","2,749","703","9,543","1,648","454"
"2006","12,849","2,840","705","9,563","1,699","452"
"2007","13,185","2,897","710","9,757","1,732","454"
"2008","13,399","2,834","829","9,818","1,706","529"
"2009","13,210","2,437","902","9,671","1,460","581"
"2010","13,211","2,604","800","9,658","1,559","500"
"2011","13,555","2,730","808","9,831","1,632","493"
"2012","13,674","2,729","789","9,872","1,629","481"
"2013","13,973","2,755","798","10,010","1,640","485"
