"","2015","2015","2016","2016","2017","2017"
"","previously published","revised growth","previously published","revised growth","previously published","revised growth"
"","percentage","percentage","percentage","percentage","percentage","percentage"
"newfoundland and labrador","-1.50","-1.08","1.72","1.72","2.10","0.88"
"prince edward island","1.51","1.40","2.19","1.68","3.17","3.45"
"nova scotia","1.16","0.76","1.05","1.52","1.22","1.49"
"new brunswick","2.30","0.79","1.20","1.39","1.95","1.99"
"quebec","1.01","0.96","1.53","1.46","3.08","2.90"
"ontario","2.78","2.65","2.62","2.45","2.79","2.77"
"manitoba","1.36","1.37","2.12","1.67","2.91","3.13"
"saskatchewan","-1.24","-0.76","-0.45","-0.26","2.86","2.29"
"alberta","-3.93","-3.49","-3.60","-4.06","4.85","4.59"
"british columbia","3.25","2.32","3.59","3.36","3.94","4.01"
"yukon","-7.94","-7.60","8.29","7.00","-1.44","2.90"
"northwest territories","1.24","1.02","0.83","1.27","5.25","3.88"
"nunavut","-0.66","-0.41","1.90","3.46","13.33","10.31"
